id,question,answer,category,select1,select2,select3,select4
12a9c2fd838147c3b12c8d98dc252247,'짜투리'와 '자투리'어떤 것이 맞는 말?,자투리 나무로 만드는 소품,알쏭달쏭 우리말,자투리 나무로 만드는 소품,,,
3a71b779588b44b7ace03993b7c53102,'있다가'와 '이따가'어는 것이 맞는 말?,집에 있다가 나왔어요.,알쏭달쏭 우리말,집에 있다가 나왔어요.,,,
b81447400bd64c70b82aac977ef0c541,'통째로'와 '통채로'어떤 것이 맞는 말?,닭 한 마리가 통째로 들어간 삼계탕,알쏭달쏭 우리말,닭 한 마리가 통째로 들어간 삼계탕,,,
940ea131532542fa91f1f1b98bc501c7,'내디뎠다'와 '내딛었다'어떤 것이 맞는 말?,힘찬 발걸음을 내디뎠다.,알쏭달쏭 우리말,힘찬 발걸음을 내디뎠다.,,,
1f66fe15f5434ab6b4a3ce0825770196,'교통양'과 '교통량'어떤 것이 맞는 말?,그 구역은 교통량이 밀집되었다.,알쏭달쏭 우리말,그 구역은 교통량이 밀집되었다.,,,
0271f5e9f1c04285ae09bff15d735885,'새다'와 '세다'어떤 것이 맞는 말?,낡은 지붕에서 비가 새다.,알쏭달쏭 우리말,낡은 지붕에서 비가 새다.,,,
362f0f3b5dd0491b92ae5e4759c3f2c8,'가까히'와 '가까이'어떤 것이 맞는 말?,두 시간 가까이 기다렸다. ,알쏭달쏭 우리말,두 시간 가까이 기다렸다. ,두 시간 가까히 기다렸다. ,,
a52d5bef18b94b4598107b0165ebf85d,'반드시'와 '반듯이'와 '반듯히'어떤 것이 맞는 말?,자세를 반듯이 해 보세요. ,알쏭달쏭 우리말,자세를 반듯이 해 보세요. ,자세를 반드시 해 보세요. ,자세를 반듯히 해 보세요 ,
3da3e7ce6a6a4e1e83d8132a6b02cf74,'아는 대로'와 '아는 데로'어떤 것이 맞는 말?,아는 대로 모두 말해.,알쏭달쏭 우리말,아는 대로 모두 말해.,,,
a98d6a78c1fb4cf395180d54745704de,'날름'과 '낼름'어떤 것이 맞는 말?,혀를 날름 내미는 버릇.,알쏭달쏭 우리말,혀를 날름 내미는 버릇.,,,
a562e9971aa84189a5956c16f1cb8877,'고깝다'와 '꼬깝다'어떤 것이 맞는 말?,괜히 고까운 생각이 들더라.,알쏭달쏭 우리말,괜히 고까운 생각이 들더라.,,,
0412d20af9054db38b2abc18192d3e0d,'자욱'과 '자국'어떤 것이 맞는 말?,얼굴에 눈물 자국이 선명하다.,알쏭달쏭 우리말,얼굴에 눈물 자국이 선명하다.,,,
418ec9138cf6498facac7dcd1ebef7c0,'낚지'와 '낙지'어떤 것이 맞는 말?,낙지 요리를 시켰다. ,알쏭달쏭 우리말,낙지 요리를 시켰다. ,낚지 요리를 시켰다. ,,
b9b28553bb1649a09cd6c9b69099d53f,'감기가 나아서'와 '감기가 낳아서'어떤 것이 맞는 말?,감기가 나아서 살 것 같다.,알쏭달쏭 우리말,감기가 나아서 살 것 같다.,,,
b7e5d7b7e3ea415e808ee0d3dd9451f9,'앉히자'와 '안치자'어떤 것이 맞는 말?,배고프니까 밥부터 안치자.,알쏭달쏭 우리말,배고프니까 밥부터 안치자.,,,
436460f888b0457780494b64a1f6019c,'매치기'와 '메치기'어떤 것이 맞는 말?,우리 선수가 메치기에 성공했다. ,알쏭달쏭 우리말,우리 선수가 메치기에 성공했다. ,우리 선수가 매치기에 성공했다. ,,
b3c9ed2695ab41d5ab6f83d7249787b5,'붙박이장'과 '붙받이장'어떤 것이 맞는 말?,기본으로 붙박이장을 제공한다.,알쏭달쏭 우리말,기본으로 붙박이장을 제공한다.,,,
b2a3c9a6be1b4394b4edac64963049fe,'정나미'과 '정내미'어떤 것이 맞는 말?,갑자기 정나미가 뚝 떨어진다.,알쏭달쏭 우리말,갑자기 정나미가 뚝 떨어진다.,,,
5ad5a250c54d4476bd913b7cc6b7c63e,'다르다'와 '틀리다'어떤 것이 맞는 말?,내 생각은 너랑 달라. ,알쏭달쏭 우리말,내 생각은 너랑 달라. ,내 생각은 너랑 틀려. ,,
6d6e63e6555c468ab1a2580420dda666,'체지방량'과 '체지방양'어떤 것이 맞는 말?,체지방량을 줄이세요. ,알쏭달쏭 우리말,체지방량을 줄이세요. ,체지방양을 줄이세요. ,,
97b814c2dd034cabb0ee5bf8cb7b096b,'덮인'과 '덮힌'어떤 것이 맞는 말?,눈 덮인 백두대간,알쏭달쏭 우리말,눈 덮인 백두대간,,,
f1b9fb68329344d9b0c4978c0740b1f5,'발간 년도'와 '발간 연도'어떤 것이 맞는 말?,이 책 발간 연도를 보세요. ,알쏭달쏭 우리말,이 책 발간 연도를 보세요. ,이 책 발간 년도를 보세요. ,,
f920faa9526748d29eec37139c87ea48,'달디달다'와 '다디달다'어떤 것이 맞는 말?,초콜릿이 다디달다. ,알쏭달쏭 우리말,초콜릿이 다디달다. ,초콜릿이 달디달다. ,,
37d93177f6d04ebaaf0be2f6ef1add8b,'애당초'와 '애시당초'어떤 것이 맞는 말?,애당초 잘못되었다.,알쏭달쏭 우리말,애당초 잘못되었다.,,,
75467d100e004d21b02c657a5c6d8123,'깨나'와 '꽤나'어떤 것이 맞는 말?,걔 심술깨나 부리겠더라.,알쏭달쏭 우리말,걔 심술깨나 부리겠더라.,,,
dee4c13a3e0a4176b9f36f334c10b048,'폭설이 마을을 덮였다'와 '폭설이 마을을 덮쳤다'어떤 것이 맞는 말?,폭설이 마을을 덮쳤다. ,알쏭달쏭 우리말,폭설이 마을을 덮쳤다. ,폭설이 마을을 덮였다. ,,
8dc2546fcf6846a09abbcf3d2c48b4ee,'첫새벽'과 '신새벽'어떤 것이 맞는 말?,첫새벽부터 어디 가니?,알쏭달쏭 우리말,첫새벽부터 어디 가니?,,,
3b32cd26541848b6957917fdb8aa2652,'예삿일'과 '예사일'어떤 것이 맞는 말?,사회에서 그 정도는 예삿일이다.,알쏭달쏭 우리말,사회에서 그 정도는 예삿일이다.,,,
ad0262ac6977464eb1937c5743bd7eec,'바통터치'와 '배턴터치'어떤 것이 맞는 말?,이어달리기를 할 때는 배턴터치가 중요하다.,알쏭달쏭 우리말,이어달리기를 할 때는 배턴터치가 중요하다.,,,
254dfca8e46a4ba89bba606afdd41ba1,'허구한'과 '허구헌'어떤 것이 맞는 말?,너는 허구한 날 술타령이냐! ,알쏭달쏭 우리말,너는 허구한 날 술타령이냐! ,너는 허구헌 날 술타령이냐! ,,
0dd92f615bf7460982d32b3448aec765,'스멀스멀'과 '스물스물'어떤 것이 맞는 말?,벌레가 스멀스멀 기어가는 것 같아. ,알쏭달쏭 우리말,벌레가 스멀스멀 기어가는 것 같아. ,벌레가 스물스물 기어가는 것 같아. ,,
cc67081e690448baa20b6f97b2b20ddb,'괜시리'와 '괜스레'어떤 것이 맞는 말?,괜스레 마음에 걸리다.,알쏭달쏭 우리말,괜스레 마음에 걸리다.,,,
53da2397827141ebacba73ec44be0cce,'제질'과 '재질'어떤 것이 맞는 말?,그 재질은 유독 부드러워 잊혀지지 않는다.,알쏭달쏭 우리말,그 재질은 유독 부드러워 잊혀지지 않는다.,,,
b37a9011b730421fa69726b5af027783,'펀뜻'과 '언뜻'어떤 것이 맞는 말?,지나가다가 언뜻 본 기억이 있다. ,알쏭달쏭 우리말,지나가다가 언뜻 본 기억이 있다. ,지나가다가 펀뜻 본 기억이 있다. ,,
715f0f07873e41f68659ec4cc9b158a3,올바른 표기는?,기저귀 ,알쏭달쏭 우리말,기저귀 ,귀저기 ,기저기 ,
5d726d6d35d142419e3d5f96546c09e4,'꼬라비'와 '꼴찌'어떤 것이 맞는 말?,일등도 꼴찌도 없는 경기. ,알쏭달쏭 우리말,일등도 꼴찌도 없는 경기. ,일등도 꼬라비도 없는 경기. ,,
f4f0f27541c7440a8aec7f3754e967ed,'꽂다'와 '꼿다'어떤 것이 맞는 말?,머리에 비녀를 꽂다.,알쏭달쏭 우리말,머리에 비녀를 꽂다.,,,
db6b05591f3e410fbdf4b89278ae9b14,'수염소'와 '숫염소'어떤 것이 맞는 말?,숫염소들이 농장에 있다. ,알쏭달쏭 우리말,숫염소들이 농장에 있다. ,수염소들이 농장에 있다. ,,
c5ca3ac5380a4f0e81a4c1d3af05cd46,'켕기다'와 '캥기다'어떤 것이 맞는 말?,속으로는 켕기는 것이 있는 모양이군. ,알쏭달쏭 우리말,속으로는 켕기는 것이 있는 모양이군. ,속으로는 캥기는 것이 있는 모양이군. ,,
796d37a2140241cc94057d92a4317671,'담가'와 '담궈'어떤 것이 맞는 말?,겨울마다 김장 김치를 담가 먹었지. ,알쏭달쏭 우리말,겨울마다 김장 김치를 담가 먹었지. ,겨울마다 김장 김치를 담궈 먹었지. ,겨울마다 김장 김치를 담아 먹었지. ,
aea3acd828c546bfb839989bc0e1597b,'우레'와 '우뢰'어떤 것이 맞는 말?,우레와 같은 함성이 터져 나왔다.,알쏭달쏭 우리말,우레와 같은 함성이 터져 나왔다.,,,
b899d38a0d2e4cc6b039d53c3930e9ec,'띠며'와 '띄며'어떤 것이 맞는 말?,미소를 띠며 말하였다.,알쏭달쏭 우리말,미소를 띠며 말하였다.,,,
cc2da902907b493e91f27fcbf1a1505f,'으레'와 '의레'어떤 것이 맞는 말?,우리는 으레 물팔매로 시간을 보내곤 했다.,알쏭달쏭 우리말,우리는 으레 물팔매로 시간을 보내곤 했다.,,,
208ecc89ef534fa793be69d6386787ff,'화병'과 '홧병'어떤 것이 맞는 말?,그는 화병으로 몸져누웠다.,알쏭달쏭 우리말,그는 화병으로 몸져누웠다.,,,
9f3ef887684f47d18db690e86c40bec0,'사단'과 '사달'어떤 것이 맞는 말?,연거푸 실수하더니 결국 이 사달이 나고 말았다. ,알쏭달쏭 우리말,연거푸 실수하더니 결국 이 사달이 나고 말았다. ,연거푸 실수하더니 결국 이 사단이 나고 말았다. ,,
ecf52241f4a042dea7837e2f49c4f764,'얹혀사는'과 '얹쳐사는'어떤 것이 맞는 말?,부모님 댁에 얹혀사는 처지였다.,알쏭달쏭 우리말,부모님 댁에 얹혀사는 처지였다.,,,
7b9d2035b0884a46b41c30523e0f39d8,'이르다'와 '일르다'어떤 것이 맞는 말?,포기하기엔 아직 이르다.,알쏭달쏭 우리말,포기하기엔 아직 이르다.,,,
f49a7582fc2740d2b429ddfbdf458cf2,'항간'과 '행간'어떤 것이 맞는 말?,행간의 의미를 읽을 수 있다. ,알쏭달쏭 우리말,행간의 의미를 읽을 수 있다. ,항간의 의미를 읽을 수 있다. ,,
c7f44bae31cb470297890cb5cef45e5a,'뵈다'와 '봬다'어떤 것이 맞는 말?,오후에 선생님 뵈러 간다.,알쏭달쏭 우리말,오후에 선생님 뵈러 간다.,,,
ed295f3b59ab467196279d404bcedb9b,'뒤태'와 '뒷태'어떤 것이 맞는 말?,뒤태가 아름다웠던 그 사람이 생각난다. ,알쏭달쏭 우리말,뒤태가 아름다웠던 그 사람이 생각난다. ,뒷태가 아름다웠던 그 사람이 생각난다. ,,
7cfce838bb1245eeb28feda1e341be66,'제재'와 '재제'어떤 것이 맞는 말?,법적인 제재를 가했다.,알쏭달쏭 우리말,법적인 제재를 가했다.,,,
bf47aa20d28c4e808ae069661073a047,'지지률'과 '지지율'어떤 것이 맞는 말?,지지율이 급속히 올라갔다. ,알쏭달쏭 우리말,지지율이 급속히 올라갔다. ,지지률이 급속히 올라갔다. ,,
c93ffc20a18345fbb07d0079303905fb,'젖니'와 '젖이'어떤 것이 맞는 말?,아이의 젖니가 하나둘 빠졌다. ,알쏭달쏭 우리말,아이의 젖니가 하나둘 빠졌다. ,아이의 젖이가 하나둘 빠졌다. ,,
315f06c447e74b60ba184ff5fcdc3115,'졸리다'와 '졸립다'어떤 것이 맞는 말?,어제 늦게 자서 지금 너무 졸리다. ,알쏭달쏭 우리말,어제 늦게 자서 지금 너무 졸리다. ,어제 늦게 자서 지금 너무 졸립다. ,,
18a8034e7df147af9ea8c7ec38dbc286,'붇지'와 '불지'어떤 것이 맞는 말?,우동이 하나도 붇지 않았어.,알쏭달쏭 우리말,우동이 하나도 붇지 않았어.,,,
c8f1654dcbfd40ada9301c2ff80c7606,'헛되이'와 '헛되히'어떤 것이 맞는 말?,그의 희생을 헛되이 하지 않도록 열심히 살겠습니다.,알쏭달쏭 우리말,그의 희생을 헛되이 하지 않도록 열심히 살겠습니다.,,,
e51ad5014404468fbe3fb81a7b161959,'가냘프다'와 '갸냘프다'어떤 것이 맞는 말?,아이는 무척 가냘파 보였어.,알쏭달쏭 우리말,아이는 무척 가냘파 보였어.,,,
6cec1d6a296c43f9854f45963a19ed6c,'잠가라'와 '잠궈라'어떤 것이 맞는 말?,창고문은 꼭 잠가라.,알쏭달쏭 우리말,창고문은 꼭 잠가라.,,,
19d8bc9929324b7ab71969f4fc778f58,'엘 듯'과 '에일 듯'어떤 것이 맞는 말?,살이 에일 듯한 바람이다. ,알쏭달쏭 우리말,살이 에일 듯한 바람이다. ,살이 엘 듯한 바람이다. ,,
471442128c874f788fa4253a0c26cdc2,'꿈을 '좇는'과 '쫓는'어떤 것이 맞는 말?,꿈을 좇는 사람이 있다. ,알쏭달쏭 우리말,꿈을 좇는 사람이 있다. ,꿈을 쫓는 사람이 있다. ,,
b3912b639e7a4a578bb9f9bab0d15bf2,'설레다'와 '설래다'어떤 것이 맞는 말?,벌써부터 마음이 설렌다. ,알쏭달쏭 우리말,벌써부터 마음이 설렌다. ,벌써부터 마음이 설랜다. ,,
16615fd9df5643ef85848afdfd813b3b,'흉측하다'와 '흉칙하다'어떤 것이 맞는 말?,흉측한 꿈을 꾸었어. ,알쏭달쏭 우리말,흉측한 꿈을 꾸었어. ,흉칙한 꿈을 꾸었어. ,,
67a32aabd6d345898046ebe589ce29cd,'느긋이'와 '느긋히'어떤 것이 맞는 말?,마음을 느긋이 가져라,알쏭달쏭 우리말,마음을 느긋이 가져라,,,
f2dbc3e5f1ec49fdbcd9436e27687449,어떤 것이 맞는 말?,왜 이렇게 안절부절못하니? ,알쏭달쏭 우리말,왜 이렇게 안절부절못하니? ,왜 이렇게 안절부절하니? ,,
16cab7ddff98436cb35b66f14be8b467,'놓여진'과 '놓인'어떤 것이 맞는 말?,책상 위에 놓인 장미 한 송이 ,알쏭달쏭 우리말,책상 위에 놓인 장미 한 송이 ,책상 위에 놓여진 장미 한 송이 ,,
0acf868e9c4a451d9fbb64b675c19d0a,'새우젓'과 '새우젖'어떤 것이 맞는 말?,새우젓,알쏭달쏭 우리말,새우젓,,,
907f8408377c4928b5d356deed64b420,'사뭇'과 '사못'어떤 것이 맞는 말?,그의 태도가 사뭇 달라보였다. ,알쏭달쏭 우리말,그의 태도가 사뭇 달라보였다. ,그의 태도가 사못 달라보였다. ,,
0b5889132c424f5b8bc84bb04b88894c,'심여'와 '심열'과 '심혈'어떤 것이 맞는 말?,심혈을 기울여 만든 작품 ,알쏭달쏭 우리말,심혈을 기울여 만든 작품 ,심여를 기울여 만든 작품 ,심열을 기울여 만든 작품 ,
04841f038fdc4a6b848f99abd94973eb,'스포츠란'과 '스포츠난'어떤 것이 맞는 말?,그의 소식이 스포츠난에 실렸다.,알쏭달쏭 우리말,그의 소식이 스포츠난에 실렸다.,,,
22209f0f356b4547a252572460d8814b,'아둥바둥'과 '아등바등'어떤 것이 맞는 말?,아등바등 살고 있다. ,알쏭달쏭 우리말,아등바등 살고 있다. ,아둥바둥 살고 있다. ,,
c7fb94ff1c7e4c72812585f2786a9701,'거친'과 '거칠은'어떤 것이 맞는 말?,거친 벌판으로 달려가자. ,알쏭달쏭 우리말,거친 벌판으로 달려가자. ,거칠은 벌판으로 달려가자. ,,
81566a2334ce4316b2179ae6326dd009,'곤욕'과 '곤혹'어떤 것이 맞는 말?,그 질문에 곤혹을 느꼈다. ,알쏭달쏭 우리말,그 질문에 곤혹을 느꼈다. ,그 질문에 곤욕을 느꼈다. ,,
43517893a11542c6ac3f287c93188f78,'턱받기'와 '턱받이'어떤 것이 맞는 말?,침을 흘리는 아기에게 턱받이를 해 주었다.,알쏭달쏭 우리말,침을 흘리는 아기에게 턱받이를 해 주었다.,,,
eb7c3e5164f248928e1bd262986cb6d3,'오지랍'과 '오지랖'어떤 것이 맞는 말?,오지랖이 넓은 사람 ,알쏭달쏭 우리말,오지랖이 넓은 사람 ,오지랍이 넓은 사람 ,,
3ef907e48c3d48d79c119654581e55b5,'배곱'과 '배꼽'어떤 것이 맞는 말?,오랜만에 배꼽 빠지게 웃었다.,알쏭달쏭 우리말,오랜만에 배꼽 빠지게 웃었다.,,,
23a02e0b3abc4daa8a6f3512a340ef7b,'겨례'와 '겨레'어떤 것이 맞는 말?,온 겨레가 맞서 싸우다. ,알쏭달쏭 우리말,온 겨레가 맞서 싸우다. ,온 겨례가 맞서 싸우다. ,,
0d8f3433a2c4417883014ffe2d366e4d,'어의없어서'와 '어이없어서'어떤 것이 맞는 말?,어이없어서 헛웃음이 난다. ,알쏭달쏭 우리말,어이없어서 헛웃음이 난다. ,어의없어서 헛웃음이 난다. ,,
ff15114deda24ee489e1fec21a8c92b6,'간지르다'와 '간질이다'어떤 것이 맞는 말?,동생 옆구리를 간질이다. ,알쏭달쏭 우리말,동생 옆구리를 간질이다. ,동생 옆구리를 간지르다. ,,
12e66f0c31c64f6784a375b38a66649f,'허리춤'와 '허릿춤'어떤 것이 맞는 말?,허리춤에 손을 올리고 춤을 췄다.,알쏭달쏭 우리말,허리춤에 손을 올리고 춤을 췄다.,,,
7f5fbe3dd87a44dc9f4af491abbc6574,어떤 것이 맞는 말?,네 상판대기 좀 봐라.,알쏭달쏭 우리말,네 상판대기 좀 봐라.,,,
6a197823ba16402bb69e7e84d488d7c4,'도떼기시장'과 '돗데기시장'어떤 것이 맞는 말?,교실이 도떼기시장처럼 시끄럽다. ,알쏭달쏭 우리말,교실이 도떼기시장처럼 시끄럽다. ,교실이 돗데기시장처럼 시끄럽다. ,,
d7cc6a6759b44874b173c67e6e8d6fd8,'골았다'와 '곯았다'어떤 것이 맞는 말?,수박 속이 곯았다. ,알쏭달쏭 우리말,수박 속이 곯았다. ,수박 속이 골았다. ,,
81c5e0e4b95e48c6a0dc5c4aa76d3c8b,'양치물'과 '양칫물'어떤 것이 맞는 말?,양칫물은 양치 컵에 받아서 사용하세요. ,알쏭달쏭 우리말,양칫물은 양치 컵에 받아서 사용하세요. ,양치물은 양치 컵에 받아서 사용하세요. ,,
046ad564d637428fa97fd3d0d1173acd,어떤 것이 맞는 말?,가든지 말든지 네 맘대로 해!,알쏭달쏭 우리말,가든지 말든지 네 맘대로 해!,,,
dbf70ab64f6e4bd6b6a2f5fdfb68f225,'눈곱'과 '눈꼽'어떤 것이 맞는 말?,눈곱이 너무 많이 생긴다.,알쏭달쏭 우리말,눈곱이 너무 많이 생긴다.,,,
27e9d4cad00945a983d3d2e390dffbfa,'시뿌예지다'와 '시뿌얘지다'어떤 것이 맞는 말?,안개 때문에 도시가 시뿌예졌다.,알쏭달쏭 우리말,안개 때문에 도시가 시뿌예졌다.,,,
94dc014b5243446a9ec48200b15917d0,'있다가'와 '이따가'어떤 것이 맞는 말?,지금 바쁘니까 이따가 전화할게. ,알쏭달쏭 우리말,지금 바쁘니까 이따가 전화할게. ,지금 바쁘니까 있다가 전화할게. ,,
2c16751b46db4fbbb99be097df7caec6,'시답잖은'과 '시덥잖은'어떤 것이 맞는 말?,시답잖은 말은 하지 마세요.,알쏭달쏭 우리말,시답잖은 말은 하지 마세요.,,,
72fecd977c6941ad99e928191b733e29,올바른 표기는?,형과 동생은 서로 키가 같아요.,알쏭달쏭 우리말,형과 동생은 서로 키가 같아요.,,,
9ac092c217404c4fa7ad63d73f734914,'비로서'와 '비로소'어떤 것이 맞는 말?,비로소 네가 진실을 말하는구나.,알쏭달쏭 우리말,비로소 네가 진실을 말하는구나.,,,
9e695cdc037d4f488a107e3237f488cc,'방증'과 '반증'어떤 것이 맞는 말?,사실을 뒤집을 만한 핵심 반증이다. ,알쏭달쏭 우리말,사실을 뒤집을 만한 핵심 반증이다. ,사실을 뒤집을 만한 핵심 방증이다. ,,
c5c56c89bcda4718aa1323f5de9b765b,'건내주다'와 '건네주다'어떤 것이 맞는 말?,그에게 서류를 건네주다.,알쏭달쏭 우리말,그에게 서류를 건네주다.,,,
55de7a4352f84f34a8c40e5da2913ab8,'지그시'와 '지긋이'어떤 것이 맞는 말?,나이가 지긋이 들어 보인다. ,알쏭달쏭 우리말,나이가 지긋이 들어 보인다. ,나이가 지그시 들어 보인다. ,,
24242259cce64f17a3442218e8767f09,'매치기'와 '메치기'어떤 것이 맞는 말?,금빛 메치기에 성공했다. ,알쏭달쏭 우리말,금빛 메치기에 성공했다. ,금빛 매치기에 성공했다. ,,
86448cdd76bd4fbc91b048150ffb1d58,'퇴짜'와 '툇자'어떤 것이 맞는 말?,방금 퇴짜를 놓은 물건을 다시 보았다.,알쏭달쏭 우리말,방금 퇴짜를 놓은 물건을 다시 보았다.,,,
58f451a352474fae9c0b9cea6e24e9a5,'예부터'와 '옛부터'어떤 것이 맞는 말?,예부터 내려오는 풍습이야.,알쏭달쏭 우리말,예부터 내려오는 풍습이야.,,,
d5979425075b480a9caa22eb59896087,'넓다랗다'와 '널따랗다'어떤 것이 맞는 말?,널따란 마당에서 뛰노는 강아지 ,알쏭달쏭 우리말,널따란 마당에서 뛰노는 강아지 ,넓다란 마당에서 뛰노는 강아지 ,,
a87a13260ecc46dbb41d164593a4c18e,'벼르다'와 '별르다'어떤 것이 맞는 말?,그는 단단히 벼르고 있다. ,알쏭달쏭 우리말,그는 단단히 벼르고 있다. ,그는 단단히 별르고 있다. ,,
e8fdcbf9917b44a7ad3b3a9978d3ec13,'채신'과 '체신'어떤 것이 맞는 말?,나이를 먹고도 여전히 채신이 없이 행동한다.,알쏭달쏭 우리말,나이를 먹고도 여전히 채신이 없이 행동한다.,,,
581a0089c8414ab6b09c47b39ca30930,'엉겁결'과 '엉겹결'어떤 것이 맞는 말?,엉겁결에 허락해 버렸다.,알쏭달쏭 우리말,엉겁결에 허락해 버렸다.,,,
0ad889f8e5ee484da809b072a00348f8,'쥐여'와 '쥐어'어떤 것이 맞는 말?,그의 손에 돈을 쥐여 주었다. ,알쏭달쏭 우리말,그의 손에 돈을 쥐여 주었다. ,그의 손에 돈을 쥐어 주었다. ,,
7f02b844fb174f9b9886b995a984242a,'남녀노소'와 '남녀로소'어떤 것이 맞는 말?,남녀노소 즐거워하다,알쏭달쏭 우리말,남녀노소 즐거워하다,,,
7cacf6c2506a4aa6ba80a8826d2d561d,'먹을려고'와 '먹으려고'어떤 것이 맞는 말?,점심을 먹으려고 한다. ,알쏭달쏭 우리말,점심을 먹으려고 한다. ,점심을 먹을려고 한다. ,,
b3dca87e539f4890ae6315271a50ed4a,'총각무'와 '알타리무'어떤 것이 맞는 말?,총각무를 수확하다. ,알쏭달쏭 우리말,총각무를 수확하다. ,알타리무를 수확하다. ,,
3a98495883f94b78869c42b0a23d837d,'경신'과 '갱신'어떤 것이 맞는 말?,면허 갱신이 필요합니다. ,알쏭달쏭 우리말,면허 갱신이 필요합니다. ,면허 경신이 필요합니다. ,,
72fb0f817cf3430ab1b79c76098dad3b,'베짱'과 '배짱'어떤 것이 맞는 말?,그 정도 배짱은 필수다.,알쏭달쏭 우리말,그 정도 배짱은 필수다.,,,
2bfa1bba4bfb49c1a880268040eff175,'체류'와 '채류'어떤 것이 맞는 말?,그 나라에서 한동안 체류했다. ,알쏭달쏭 우리말,그 나라에서 한동안 체류했다. ,그 나라에서 한동안 채류했다. ,,
d490e4650d894beeb0ac9f305af38070,'맞히다'와 '맞추다'어떤 것이 맞는 말?,문짝을 문틀에 맞추다. ,알쏭달쏭 우리말,문짝을 문틀에 맞추다. ,문짝을 문틀에 맞히다. ,,
2b4266b258f34aa4a49ffd361d486714,'불을 켜다'와 '불을 키다'어떤 것이 맞는 말?,불을 켜라고 했어요.,알쏭달쏭 우리말,불을 켜라고 했어요.,,,
517fde20261f480eafa1b3207793278d,'자살률'과 '자살율'어떤 것이 맞는 말?,자살률이 낮아지고 있다.,알쏭달쏭 우리말,자살률이 낮아지고 있다.,,,
0d0e65ed13f24d2390149179fd3e521a,'줄넘기'의 올바른 발음은?,줄럼끼 ,알쏭달쏭 우리말,줄럼끼 ,줄넘끼 ,,
08f36ffa0492468b8b12e3b7350a3ab4,'개곡'과 '계곡'어떤 것이 맞는 말?,이번 휴가는 계곡으로 간다. ,알쏭달쏭 우리말,이번 휴가는 계곡으로 간다. ,이번 휴가는 개곡으로 간다. ,,
9e0a74cb90644d24a47c82b3fb76d2ba,'애먼'과 '엄한'어떤 것이 맞는 말?,애먼 사람 잡지 마라.,알쏭달쏭 우리말,애먼 사람 잡지 마라.,,,
cb65c14ee8504d71aa7c7b7845a5838f,'쩨쩨하게'와 '째째하게'어떤 것이 맞는 말?,쩨쩨하게 그런 일로 화를 낸다. ,알쏭달쏭 우리말,쩨쩨하게 그런 일로 화를 낸다. ,째째하게 그런 일로 화를 낸다. ,,
