task_name,index,prompt,answer,attribute
nli,12,"전제: 짐을 정리하던 중 한 점의 미술 작품을 발견하고 해나는 고등학교 시절 추억에 잠긴다. 가설: 해나는 현재 고등학생이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,13,"전제: 먼저, 반기문 전 유엔 사무총창 대선 출마를 신임 유엔 사무총장이 반대했다는 보도가 대표 사례이다. 가설: 유엔 사무총장은 해마다 선출한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,14,"전제: 먼저, 반기문 전 유엔 사무총창 대선 출마를 신임 유엔 사무총장이 반대했다는 보도가 대표 사례이다. 가설: 지금은 유엔 사무총장이 반기문이 아니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,15,"전제: 먼저, 반기문 전 유엔 사무총창 대선 출마를 신임 유엔 사무총장이 반대했다는 보도가 대표 사례이다. 가설: 신임 유엔 사무총장은 반기문이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,16,"전제: 무선전파를 이용, 통신을 지원하는 특성상 한반도 전역 및 해외 파병지역을 포함한 원거리 지역에도 통신망 지원이 가능하게 될 전망이다. 가설: 유선전파를 이용하여 통신을 지원한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,17,"전제: 무선전파를 이용, 통신을 지원하는 특성상 한반도 전역 및 해외 파병지역을 포함한 원거리 지역에도 통신망 지원이 가능하게 될 전망이다. 가설: 무선전파를 이용하여 통신을 지원한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,18,"전제: 무선전파를 이용, 통신을 지원하는 특성상 한반도 전역 및 해외 파병지역을 포함한 원거리 지역에도 통신망 지원이 가능하게 될 전망이다. 가설: 한반도 전역 및 해외 파병지역을 포함한 지구 전역에 통신망 지원이 가능하게 될 전망이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,19,"전제: 영화 자체는 별로지만 발킬머의 연기는 제대로다 가설: 영화 자체도 최고입니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,20,"전제: 영화 자체는 별로지만 발킬머의 연기는 제대로다 가설: 발킬머는 영화에서 주연을 맡았습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,21,"전제: 영화 자체는 별로지만 발킬머의 연기는 제대로다 가설: 발킬머의 연기가 좋습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,22,"전제: 다만 구석구석 청결도는 조금 아쉽기도 했습니다. 가설: 구석구석 정말 깨끗했었습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,23,"전제: 다만 구석구석 청결도는 조금 아쉽기도 했습니다. 가설: 구석구석 아주 예뻤습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,24,"전제: 다만 구석구석 청결도는 조금 아쉽기도 했습니다. 가설: 아쉬운 점이 있었습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,25,"전제: 업링크에서 플레이어는 2010년도에 해커들에게 업무를 제공하는 업링크 코퍼레이션에서 근무하는 해커가 된다. 가설: 플레이어는 업링크 코퍼레이션에서 2010년에 은퇴한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,26,"전제: 업링크에서 플레이어는 2010년도에 해커들에게 업무를 제공하는 업링크 코퍼레이션에서 근무하는 해커가 된다. 가설: 업링크 코퍼레이션에서는 해커들만 채용된다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,27,"전제: 업링크에서 플레이어는 2010년도에 해커들에게 업무를 제공하는 업링크 코퍼레이션에서 근무하는 해커가 된다. 가설: 플레이어는 해커가 된다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,28,"전제: 여기서 온라인으로 감상하실 수 있습니다. 가설: 오프라인에서 감상만 가능합니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,29,"전제: 여기서 온라인으로 감상하실 수 있습니다. 가설: 온라인과 오프라인 모두 감상 가능합니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,30,"전제: 여기서 온라인으로 감상하실 수 있습니다. 가설: 여기서 인터넷을 사용해 보실 수 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,31,"전제: 그리고 사진과는 약간 다른 집의 크기 입니다 가설: 사진과 실제 집크기가 동일합니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,32,"전제: 그리고 사진과는 약간 다른 집의 크기 입니다 가설: 사진과 실제 집의 크기가 다릅니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,33,"전제: 그리고 사진과는 약간 다른 집의 크기 입니다 가설: 사진보다 집 크기가 더 작습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,34,"전제: 9년 전의 린지의 리즈 시절과 레이첼은 지금 봐도 예뻐요. 가설: 레이첼은 지금 봐도 못생겼어요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,35,"전제: 9년 전의 린지의 리즈 시절과 레이첼은 지금 봐도 예뻐요. 가설: 레이첼의 리즈 시절은 지금이에요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,36,"전제: 9년 전의 린지의 리즈 시절과 레이첼은 지금 봐도 예뻐요. 가설: 린지의 리즈 시절은 9년 전이에요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,37,"전제: 칸막이만 고치면 완벽한 숙소가 될 것 입니다. 가설: 고칠점은 보이지 않습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,38,"전제: 칸막이만 고치면 완벽한 숙소가 될 것 입니다. 가설: 아직 완벽한 숙소는 아닙니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,39,"전제: 칸막이만 고치면 완벽한 숙소가 될 것 입니다. 가설: 모든 방에 칸막이가 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,40,"전제: 그것을 국내 언론들이 집중적으로 퍼뜨렸고, 탈북자 출신 국회의원 태영호씨와 지성호씨가 김위원장 사망설이 확실하다고 자신하였다. 가설: 지성호는 김위원장의 사망설을 적극 부인했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,41,"전제: 그것을 국내 언론들이 집중적으로 퍼뜨렸고, 탈북자 출신 국회의원 태영호씨와 지성호씨가 김위원장 사망설이 확실하다고 자신하였다. 가설: 국회의원 태영호씨는 북한 출신이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,42,"전제: 그것을 국내 언론들이 집중적으로 퍼뜨렸고, 탈북자 출신 국회의원 태영호씨와 지성호씨가 김위원장 사망설이 확실하다고 자신하였다. 가설: 김위원장의 사망설을 확신하는 사람들이 많다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,43,"전제: 2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다. 가설: 18대 정부의 정부조직 개편안은 청와대에서 발표하였다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,44,"전제: 2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다. 가설: 18대 정부의 정부조직은 17대 정부에 비해 확대되었다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,45,"전제: 2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다. 가설: 18대 정부의 정부조직 개편안은 제18대 대통령직 인수위원회에 의해 발표되었다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,46,"전제: 9월 중순 이후 어미 여왕벌은 알을 더 이상 낳지 않으며, 군락은 애벌레 양육에 집중한다. 가설: 어미 여왕벌은 1년 내내 알을 낳는다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,47,"전제: 9월 중순 이후 어미 여왕벌은 알을 더 이상 낳지 않으며, 군락은 애벌레 양육에 집중한다. 가설: 10월 말이 되면 어미 여왕벌이 수명을 다한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,48,"전제: 9월 중순 이후 어미 여왕벌은 알을 더 이상 낳지 않으며, 군락은 애벌레 양육에 집중한다. 가설: 9월 중순 이후 애벌레 양육이 집중된다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,49,"전제: 이 녀석들의 서식지는 아주 건조하여, 대부분의 시간을 어둡고 습한 그늘진 곳에서 보낸다. 가설: 이녀석들은 대부분 어둡고 습한 그늘진 곳에서 지낸다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,50,"전제: 이 녀석들의 서식지는 아주 건조하여, 대부분의 시간을 어둡고 습한 그늘진 곳에서 보낸다. 가설: 이 녀석들의 서식지는 상당히 습한 곳이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,51,"전제: 이 녀석들의 서식지는 아주 건조하여, 대부분의 시간을 어둡고 습한 그늘진 곳에서 보낸다. 가설: 이녀석들은 습한 그늘진 곳을 찾아 끊임없이 이동한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,52,"전제: 그래도 꿋꿋하게 차분한 마음으로 도전하다 보니 시즌 마지막에 좋은 결과가 나왔다. 가설: 마지막 좋은 결과로 인해 이번 시즌은 우승으로 끝이 났다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,53,"전제: 그래도 꿋꿋하게 차분한 마음으로 도전하다 보니 시즌 마지막에 좋은 결과가 나왔다. 가설: 차분하게 도전했음에도 결국 시즌 마지막은 아쉬운 결과가 나왔다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,54,"전제: 그래도 꿋꿋하게 차분한 마음으로 도전하다 보니 시즌 마지막에 좋은 결과가 나왔다. 가설: 시즌 마지막에는 좋은 결과를 맞이했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,55,"전제: 1959년 11월 1일, 후투족의 부족장이었던 도미니크 음보뉴무트와가 키갈리에서 친 투치 정당의 지지자들에 의해 공격을 당했다. 가설: 도미니크 음보뉴무트와는 부족장이 아니었다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,56,"전제: 1959년 11월 1일, 후투족의 부족장이었던 도미니크 음보뉴무트와가 키갈리에서 친 투치 정당의 지지자들에 의해 공격을 당했다. 가설: 후투족의 부족장은 공격을 당하고 후퇴했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,57,"전제: 1959년 11월 1일, 후투족의 부족장이었던 도미니크 음보뉴무트와가 키갈리에서 친 투치 정당의 지지자들에 의해 공격을 당했다. 가설: 도미니크 음보뉴무트와는 공격을 당했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,58,"전제: 우버타고 시내까지 8불정도 나오는 거리입니다. 가설: 우버를 타면 시내까지 8불보다 더 많이 나옵니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,59,"전제: 우버타고 시내까지 8불정도 나오는 거리입니다. 가설: 시내까지 지하철로 갈 수 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,60,"전제: 우버타고 시내까지 8불정도 나오는 거리입니다. 가설: 시내까지 우버타고 갈 수 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,61,"전제: 또한 무작위로 100명을 추첨해 해남미소 사은품도 증정한다. 가설: 100명 중 무작위로 10명을 추첨한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,62,"전제: 또한 무작위로 100명을 추첨해 해남미소 사은품도 증정한다. 가설: 총 5000명 중 100명을 추첨한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,63,"전제: 또한 무작위로 100명을 추첨해 해남미소 사은품도 증정한다. 가설: 추첨을 무작위로 진행된다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,64,"전제: 정종섭 안전행정부 장관은 장관이 되기 전의 직업은 헌법학자였고, 장관으로 지명되고 여러 의혹이 불거져 나오자 국회의원들 앞에서 바짝 엎드렸습니다. 가설: 정종섭의 첫 직업은 안전행정부 장관입니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,65,"전제: 정종섭 안전행정부 장관은 장관이 되기 전의 직업은 헌법학자였고, 장관으로 지명되고 여러 의혹이 불거져 나오자 국회의원들 앞에서 바짝 엎드렸습니다. 가설: 정종섭은 헌법학자로서 20년을 지냈습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,66,"전제: 정종섭 안전행정부 장관은 장관이 되기 전의 직업은 헌법학자였고, 장관으로 지명되고 여러 의혹이 불거져 나오자 국회의원들 앞에서 바짝 엎드렸습니다. 가설: 정종섭은 안전행정부 장관입니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,67,"전제: 우연히 리조트 제과 파트에서 슈가크래프트라는 것을 접한 후 슈가크래프트의 매력에 빠진 유랑은 일하는 틈틈이 어깨너머로 배워가며 슈가아티스트의 꿈을 키운다. 가설: 유랑은 슈가크래프트를 대학교 동아리에서 우연히 접했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,68,"전제: 우연히 리조트 제과 파트에서 슈가크래프트라는 것을 접한 후 슈가크래프트의 매력에 빠진 유랑은 일하는 틈틈이 어깨너머로 배워가며 슈가아티스트의 꿈을 키운다. 가설: 유랑은 리조트 제과 파트의 파트장으로 근무하고 있다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,69,"전제: 우연히 리조트 제과 파트에서 슈가크래프트라는 것을 접한 후 슈가크래프트의 매력에 빠진 유랑은 일하는 틈틈이 어깨너머로 배워가며 슈가아티스트의 꿈을 키운다. 가설: 유랑은 슈가크래프트를 리조트 제과 파트에서 우연히 접했다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,70,"전제: 본격적인 여름 휴가철 관광성수기가 시작되는 27일부터 신속한 할인혜택을 지원하기 위해 3개 카드사와 제휴해 추진한다. 가설: 할인혜택을 가을에도 실시할 예정이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,71,"전제: 본격적인 여름 휴가철 관광성수기가 시작되는 27일부터 신속한 할인혜택을 지원하기 위해 3개 카드사와 제휴해 추진한다. 가설: 27일부터 본격적인 여름 휴가철 관광성수기가 시작된다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,72,"전제: 본격적인 여름 휴가철 관광성수기가 시작되는 27일부터 신속한 할인혜택을 지원하기 위해 3개 카드사와 제휴해 추진한다. 가설: 할인혜택을 지원하기 위해 제휴를 맺은 카드사는 1곳 뿐이다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,73,"전제: 방안에 환풍기가 없어서 눅눅한 냄새가 납니다. 가설: 방안에 환풍기는 없지만 상쾌한 냄새가 납니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,74,"전제: 방안에 환풍기가 없어서 눅눅한 냄새가 납니다. 가설: 방안에 환풍기는 없지만 창문은 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,75,"전제: 방안에 환풍기가 없어서 눅눅한 냄새가 납니다. 가설: 눅눅한 냄새가 나는 이유는 환풍기가 없기 때문입니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,76,"전제: 침대가 2인이 사용하기에는 좀 작았어요. 가설: 2인을 위한 여분용 침대가 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,77,"전제: 침대가 2인이 사용하기에는 좀 작았어요. 가설: 2인이 사용하기에 침대는 조금 작았습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,78,"전제: 침대가 2인이 사용하기에는 좀 작았어요. 가설: 2인이 딱 알맞게 사용할 수 있는 침대였습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,79,"전제: 전체적으로 깔끔하고 사용하기에 편해요. 가설: 전체적으로 더러워요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,80,"전제: 전체적으로 깔끔하고 사용하기에 편해요. 가설: 세탁기를 사용하기엔 편리해요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,81,"전제: 전체적으로 깔끔하고 사용하기에 편해요. 가설: 전체적으로 지저분하지 않아요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,82,"전제: 역과 3분거리, 공항버스는 10분거리였어요. 가설: 공항버스는 1시간 거리였어요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,83,"전제: 역과 3분거리, 공항버스는 10분거리였어요. 가설: 역은 버스로 3분 거리였어요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,84,"전제: 역과 3분거리, 공항버스는 10분거리였어요. 가설: 역까지는 3분정도 걸렸어요. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,85,"전제: 1997년 현대 유니콘스는 선수층 빈약함이 여실히 드러나게 되어 정규 시즌 6위를 기록한다. 가설: 2000년대에 들어서면서 선수층의 빈약함이 줄어든다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,86,"전제: 1997년 현대 유니콘스는 선수층 빈약함이 여실히 드러나게 되어 정규 시즌 6위를 기록한다. 가설: 1997년의 현대 유니콘스의 선수층은 빈약하다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
nli,87,"전제: 1997년 현대 유니콘스는 선수층 빈약함이 여실히 드러나게 되어 정규 시즌 6위를 기록한다. 가설: 현대 유니콘스는 1997년 정규 시즌 순위에 들지 못한다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",2
nli,88,"전제: 집에서 10분 거리에 폼피 본점 있습니다. 가설: 집에서 버스로 10분 거리에 폰피 본점이 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",1
nli,89,"전제: 집에서 10분 거리에 폼피 본점 있습니다. 가설: 폼피 본점이 집에서 10분 거리에 있습니다. 질문: 이 가설은 전제에 부합해? 부합하면 0, 부합하지 않으면 2, 서로 관계 없는 문장이면 1로 숫자 하나만 출력해.",0
